id,client_order_id,bitunix_order_id,symbol,side,type,quantity,price,leverage,status,reduce_only,raw_response,created_at,updated_at,strategy_name,entry_context
1318,bt-a2974b6e6d9f4a128e5753cf,2056412999673790464,IRYSUSDT,SELL,MARKET,273.074800000000,,20,NEW,false,"{""code"": 0, ""data"": {""orderId"": ""2056412999673790464"", ""clientId"": ""bt-a2974b6e6d9f4a128e5753cf""}, ""msg"": ""Success"", ""positionTpSl"": {""code"": 0, ""data"": {""orderId"": ""8702818561163568158"", ""clientId"": null}, ""msg"": ""Success""}, ""tpsl_mode"": ""position_full""}",2026-05-18 16:32:56.741536 +00:00,2026-05-18 16:32:56.741536 +00:00,top_signal_entries,"{""strategy"": ""top_signal_entries"", ""signal_reason"": ""short_breakdown_confirm"", ""change_pct_24h"": ""-16.33538953621201736349097555"", ""tp_source"": ""walk_forward_recommendation"", ""tp_move_pct"": ""4.5364"", ""sl_move_pct"": ""2.9487"", ""hold_window_optimization_enabled"": true, ""hold_profit_threshold_pct"": ""15"", ""hold_window_minutes"": 30, ""walk_forward"": {""gate_source"": ""grid_meets_target"", ""prediction_reason"": ""clean_legs_down_majority"", ""target_tp_win_rate_pct"": ""80.00"", ""variation"": {""rank"": 0, ""label"": ""TP\u00d71.0 med, SL\u00d70.65 med"", ""resolved_tp_win_rate_pct"": ""83.33"", ""meets_target"": true, ""meets_min_tpsl_pct_profile"": false, ""trades_entered_last_48h_count"": 6, ""resolved_count"": 6, ""tp_median_multiplier"": ""1.0"", ""sl_median_multiplier"": ""0.65"", ""target_tp_win_rate_pct"": ""80.00""}}}"
1317,bt-5d3872792c584401bf4c07af,2056412127203983360,CHILLGUYUSDT,SELL,MARKET,2835.000000000000,,75,NEW,true,"{""code"": 0, ""data"": {""orderId"": ""2056412127203983360"", ""clientId"": ""bt-5d3872792c584401bf4c07af""}, ""msg"": ""Success""}",2026-05-18 16:30:31.705476 +00:00,2026-05-18 16:30:31.705476 +00:00,top_signal_entries,"{""hold_time_exit"": true, ""hold_window_minutes"": 30, ""source_open_client_order_id"": ""bt-5ce53ee22f9c45368080fd91""}"
1316,bt-92fcc4f5226348ceb56fb626,2056405814373810176,AEVOUSDT,SELL,MARKET,963.700000000000,,50,NEW,true,"{""code"": 0, ""data"": {""orderId"": ""2056405814373810176"", ""clientId"": ""bt-92fcc4f5226348ceb56fb626""}, ""msg"": ""Success""}",2026-05-18 16:05:26.153834 +00:00,2026-05-18 16:05:26.153834 +00:00,top_signal_entries,"{""hold_time_exit"": true, ""hold_window_minutes"": 30, ""source_open_client_order_id"": ""bt-788e0563fc15448fa6eab31a""}"
1315,bt-59aff0a6b29a4e0dac3d0aad,2056405148519739392,ZORAUSDT,SELL,MARKET,3591.954000000000,,75,NEW,false,"{""code"": 0, ""data"": {""orderId"": ""2056405148519739392"", ""clientId"": ""bt-59aff0a6b29a4e0dac3d0aad""}, ""msg"": ""Success"", ""positionTpSl"": {""code"": 0, ""data"": {""orderId"": ""3745726564868592003"", ""clientId"": null}, ""msg"": ""Success""}, ""tpsl_mode"": ""position_full""}",2026-05-18 16:02:41.114110 +00:00,2026-05-18 16:02:41.114110 +00:00,top_signal_entries,"{""strategy"": ""top_signal_entries"", ""signal_reason"": ""short_breakdown_confirm"", ""change_pct_24h"": ""-6.618962432915921288014311270"", ""tp_source"": ""walk_forward_recommendation"", ""tp_move_pct"": ""1.1464"", ""sl_move_pct"": ""1.1464"", ""hold_window_optimization_enabled"": true, ""hold_profit_threshold_pct"": ""15"", ""hold_window_minutes"": 45, ""walk_forward"": {""gate_source"": ""grid_meets_target"", ""prediction_reason"": ""clean_legs_down_majority"", ""target_tp_win_rate_pct"": ""80.00"", ""variation"": {""rank"": 19, ""label"": ""TP\u00d70.5 med, SL\u00d70.5 med"", ""resolved_tp_win_rate_pct"": ""83.33"", ""meets_target"": true, ""meets_min_tpsl_pct_profile"": false, ""trades_entered_last_48h_count"": 12, ""resolved_count"": 12, ""tp_median_multiplier"": ""0.5"", ""sl_median_multiplier"": ""0.5"", ""target_tp_win_rate_pct"": ""80.00""}}}"
1314,bt-5ce53ee22f9c45368080fd91,2056405112243163136,CHILLGUYUSDT,SELL,MARKET,2835.753100000000,,75,NEW,false,"{""code"": 0, ""data"": {""orderId"": ""2056405112243163136"", ""clientId"": ""bt-5ce53ee22f9c45368080fd91""}, ""msg"": ""Success"", ""positionTpSl"": {""code"": 0, ""data"": {""orderId"": ""2863981627758773303"", ""clientId"": null}, ""msg"": ""Success""}, ""tpsl_mode"": ""position_full""}",2026-05-18 16:00:25.037459 +00:00,2026-05-18 16:30:32.682072 +00:00,top_signal_entries,"{""strategy"": ""top_signal_entries"", ""signal_reason"": ""short_breakdown_confirm"", ""change_pct_24h"": ""-6.860121143823073672348218059"", ""tp_source"": ""walk_forward_recommendation"", ""tp_move_pct"": ""2.6143"", ""sl_move_pct"": ""2.6143"", ""hold_window_optimization_enabled"": true, ""hold_profit_threshold_pct"": ""15"", ""hold_window_minutes"": 30, ""walk_forward"": {""gate_source"": ""grid_meets_target"", ""prediction_reason"": ""clean_legs_down_majority"", ""target_tp_win_rate_pct"": ""80.00"", ""variation"": {""rank"": 17, ""label"": ""TP\u00d70.75 med, SL\u00d70.75 med"", ""resolved_tp_win_rate_pct"": ""80.00"", ""meets_target"": true, ""meets_min_tpsl_pct_profile"": false, ""trades_entered_last_48h_count"": 5, ""resolved_count"": 5, ""tp_median_multiplier"": ""0.75"", ""sl_median_multiplier"": ""0.75"", ""target_tp_win_rate_pct"": ""80.00""}}, ""hold_time_exit_done"": true, ""hold_time_exit_reason"": ""time_exit_placed""}"
1313,bt-67ae5b12e7ac4536bd9a04b1,2056404797007724544,LAUSDT,SELL,MARKET,219.100000000000,,50,NEW,true,"{""code"": 0, ""data"": {""orderId"": ""2056404797007724544"", ""clientId"": ""bt-67ae5b12e7ac4536bd9a04b1""}, ""msg"": ""Success""}",2026-05-18 16:01:24.041175 +00:00,2026-05-18 16:01:24.041175 +00:00,top_signal_entries,"{""hold_time_exit"": true, ""hold_window_minutes"": 30, ""source_open_client_order_id"": ""bt-8cf623c4082f4801acc8d660""}"
1312,bt-41b989dc769b477ebf0d355f,2056404540974747648,CGPTUSDT,SELL,MARKET,404.000000000000,,25,NEW,true,"{""code"": 0, ""data"": {""orderId"": ""2056404540974747648"", ""clientId"": ""bt-41b989dc769b477ebf0d355f""}, ""msg"": ""Success""}",2026-05-18 16:00:22.776389 +00:00,2026-05-18 16:00:22.776389 +00:00,top_signal_entries,"{""hold_time_exit"": true, ""hold_window_minutes"": 30, ""source_open_client_order_id"": ""bt-111eecdaf3334614a1763a99""}"
1311,bt-788e0563fc15448fa6eab31a,2056398165905387520,AEVOUSDT,SELL,MARKET,963.700000000000,,50,NEW,false,"{""code"": 0, ""data"": {""orderId"": ""2056398165905387520"", ""clientId"": ""bt-788e0563fc15448fa6eab31a""}, ""msg"": ""Success"", ""positionTpSl"": {""code"": 0, ""data"": {""orderId"": ""8694305479771464994"", ""clientId"": null}, ""msg"": ""Success""}, ""tpsl_mode"": ""position_full""}",2026-05-18 15:34:56.440484 +00:00,2026-05-18 16:05:27.606980 +00:00,top_signal_entries,"{""strategy"": ""top_signal_entries"", ""signal_reason"": ""short_breakdown_confirm"", ""change_pct_24h"": ""-6.014492753623188405797101449"", ""tp_source"": ""walk_forward_recommendation"", ""tp_move_pct"": ""1.5215"", ""sl_move_pct"": ""1.5215"", ""hold_window_optimization_enabled"": true, ""hold_profit_threshold_pct"": ""15"", ""hold_window_minutes"": 30, ""walk_forward"": {""gate_source"": ""grid_meets_target"", ""prediction_reason"": ""clean_legs_down_majority"", ""target_tp_win_rate_pct"": ""80.00"", ""variation"": {""rank"": 6, ""label"": ""TP\u00d70.65 med, SL\u00d70.65 med"", ""resolved_tp_win_rate_pct"": ""80.00"", ""meets_target"": true, ""meets_min_tpsl_pct_profile"": false, ""trades_entered_last_48h_count"": 5, ""resolved_count"": 5, ""tp_median_multiplier"": ""0.65"", ""sl_median_multiplier"": ""0.65"", ""target_tp_win_rate_pct"": ""80.00""}}, ""hold_time_exit_done"": true, ""hold_time_exit_reason"": ""time_exit_placed""}"
1310,bt-8cf623c4082f4801acc8d660,2056398130366955520,LAUSDT,SELL,MARKET,219.100000000000,,50,NEW,false,"{""code"": 0, ""data"": {""orderId"": ""2056398130366955520"", ""clientId"": ""bt-8cf623c4082f4801acc8d660""}, ""msg"": ""Success"", ""positionTpSl"": {""code"": 0, ""data"": {""orderId"": ""351865663017012935"", ""clientId"": null}, ""msg"": ""Success""}, ""tpsl_mode"": ""position_full""}",2026-05-18 15:31:23.992877 +00:00,2026-05-18 16:01:25.035237 +00:00,top_signal_entries,"{""strategy"": ""top_signal_entries"", ""signal_reason"": ""short_breakdown_confirm"", ""change_pct_24h"": ""-6.090534979423868312757201646"", ""tp_source"": ""walk_forward_recommendation"", ""tp_move_pct"": ""1.6076"", ""sl_move_pct"": ""1.6076"", ""hold_window_optimization_enabled"": true, ""hold_profit_threshold_pct"": ""15"", ""hold_window_minutes"": 30, ""walk_forward"": {""gate_source"": ""grid_meets_target"", ""prediction_reason"": ""clean_legs_down_majority"", ""target_tp_win_rate_pct"": ""80.00"", ""variation"": {""rank"": 19, ""label"": ""TP\u00d70.75 med, SL\u00d70.75 med"", ""resolved_tp_win_rate_pct"": ""88.89"", ""meets_target"": true, ""meets_min_tpsl_pct_profile"": false, ""trades_entered_last_48h_count"": 9, ""resolved_count"": 9, ""tp_median_multiplier"": ""0.75"", ""sl_median_multiplier"": ""0.75"", ""target_tp_win_rate_pct"": ""80.00""}}, ""hold_time_exit_done"": true, ""hold_time_exit_reason"": ""time_exit_placed""}"
1309,bt-111eecdaf3334614a1763a99,2056397239274508288,CGPTUSDT,SELL,MARKET,404.661700000000,,25,NEW,false,"{""code"": 0, ""data"": {""orderId"": ""2056397239274508288"", ""clientId"": ""bt-111eecdaf3334614a1763a99""}, ""msg"": ""Success"", ""positionTpSl"": {""code"": 0, ""data"": {""orderId"": ""8375513411235409080"", ""clientId"": null}, ""msg"": ""Success""}, ""tpsl_mode"": ""position_full""}",2026-05-18 15:30:20.331552 +00:00,2026-05-18 16:00:23.994419 +00:00,top_signal_entries,"{""strategy"": ""top_signal_entries"", ""signal_reason"": ""short_breakdown_confirm"", ""change_pct_24h"": ""-14.88013226784238082116285478"", ""tp_source"": ""walk_forward_recommendation"", ""tp_move_pct"": ""3.2049"", ""sl_move_pct"": ""3.2049"", ""hold_window_optimization_enabled"": true, ""hold_profit_threshold_pct"": ""15"", ""hold_window_minutes"": 30, ""walk_forward"": {""gate_source"": ""grid_meets_target"", ""prediction_reason"": ""clean_legs_down_majority"", ""target_tp_win_rate_pct"": ""80.00"", ""variation"": {""rank"": 0, ""label"": ""TP\u00d70.5 med, SL\u00d70.5 med"", ""resolved_tp_win_rate_pct"": ""80.00"", ""meets_target"": true, ""meets_min_tpsl_pct_profile"": false, ""trades_entered_last_48h_count"": 10, ""resolved_count"": 10, ""tp_median_multiplier"": ""0.5"", ""sl_median_multiplier"": ""0.5"", ""target_tp_win_rate_pct"": ""80.00""}}, ""hold_time_exit_done"": true, ""hold_time_exit_reason"": ""time_exit_placed""}"
1308,bt-af1c3114142342af9e243c8d,2056391148402749440,HMSTRUSDT,SELL,MARKET,257201.000000000000,,75,NEW,true,"{""code"": 0, ""data"": {""orderId"": ""2056391148402749440"", ""clientId"": ""bt-af1c3114142342af9e243c8d""}, ""msg"": ""Success""}",2026-05-18 15:07:09.948435 +00:00,2026-05-18 15:07:09.948435 +00:00,top_signal_entries,"{""hold_time_exit"": true, ""hold_window_minutes"": 30, ""source_open_client_order_id"": ""bt-090b96e8379147be8c04f97e""}"
1307,bt-090b96e8379147be8c04f97e,2056384468726157312,HMSTRUSDT,SELL,MARKET,257201.646000000000,,75,NEW,false,"{""code"": 0, ""data"": {""orderId"": ""2056384468726157312"", ""clientId"": ""bt-090b96e8379147be8c04f97e""}, ""msg"": ""Success"", ""positionTpSl"": {""code"": 0, ""data"": {""orderId"": ""6231145979071704973"", ""clientId"": null}, ""msg"": ""Success""}, ""tpsl_mode"": ""position_full""}",2026-05-18 14:36:40.177681 +00:00,2026-05-18 15:07:11.182684 +00:00,top_signal_entries,"{""strategy"": ""top_signal_entries"", ""signal_reason"": ""short_breakdown_confirm"", ""change_pct_24h"": ""-5.201560468140442132639791938"", ""tp_source"": ""walk_forward_recommendation"", ""tp_move_pct"": ""1.1673"", ""sl_move_pct"": ""1.1673"", ""hold_window_optimization_enabled"": true, ""hold_profit_threshold_pct"": ""15"", ""hold_window_minutes"": 30, ""walk_forward"": {""gate_source"": ""grid_meets_target"", ""prediction_reason"": ""clean_legs_down_majority"", ""target_tp_win_rate_pct"": ""80.00"", ""variation"": {""rank"": 27, ""label"": ""TP\u00d70.75 med, SL\u00d70.75 med"", ""resolved_tp_win_rate_pct"": ""80.00"", ""meets_target"": true, ""meets_min_tpsl_pct_profile"": false, ""trades_entered_last_48h_count"": 10, ""resolved_count"": 10, ""tp_median_multiplier"": ""0.75"", ""sl_median_multiplier"": ""0.75"", ""target_tp_win_rate_pct"": ""80.00""}}, ""hold_time_exit_done"": true, ""hold_time_exit_reason"": ""time_exit_placed""}"
1306,bt-e0f5f686e1624d74974d44d1,2056345144630489088,LAUSDT,SELL,MARKET,222.400000000000,,50,NEW,true,"{""code"": 0, ""data"": {""orderId"": ""2056345144630489088"", ""clientId"": ""bt-e0f5f686e1624d74974d44d1""}, ""msg"": ""Success""}",2026-05-18 12:04:21.807388 +00:00,2026-05-18 12:04:21.807388 +00:00,top_signal_entries,"{""hold_time_exit"": true, ""hold_window_minutes"": 30, ""source_open_client_order_id"": ""bt-dd9c40f0ebe74eeeaa7498b7""}"
1305,bt-45e807ea94874f7e9ad0584c,2056344489232744448,IMXUSDT,SELL,MARKET,148.016500000000,,50,NEW,false,"{""code"": 0, ""data"": {""orderId"": ""2056344489232744448"", ""clientId"": ""bt-45e807ea94874f7e9ad0584c""}, ""msg"": ""Success"", ""positionTpSl"": {""code"": 0, ""data"": {""orderId"": ""3133886667874307600"", ""clientId"": null}, ""msg"": ""Success""}, ""tpsl_mode"": ""position_full""}",2026-05-18 11:59:47.663244 +00:00,2026-05-18 12:29:55.569844 +00:00,top_signal_entries,"{""strategy"": ""top_signal_entries"", ""signal_reason"": ""short_breakdown_confirm"", ""change_pct_24h"": ""-5.165637282425603593486805166"", ""tp_source"": ""walk_forward_recommendation"", ""tp_move_pct"": ""1.4932"", ""sl_move_pct"": ""0.9954"", ""hold_window_optimization_enabled"": true, ""hold_profit_threshold_pct"": ""15"", ""hold_window_minutes"": 30, ""walk_forward"": {""gate_source"": ""grid_meets_target"", ""prediction_reason"": ""clean_legs_down_majority"", ""target_tp_win_rate_pct"": ""80.00"", ""variation"": {""rank"": 16, ""label"": ""TP\u00d70.75 med, SL\u00d70.5 med"", ""resolved_tp_win_rate_pct"": ""83.33"", ""meets_target"": true, ""meets_min_tpsl_pct_profile"": false, ""trades_entered_last_48h_count"": 6, ""resolved_count"": 6, ""tp_median_multiplier"": ""0.75"", ""sl_median_multiplier"": ""0.5"", ""target_tp_win_rate_pct"": ""80.00""}}, ""hold_time_exit_done"": true, ""hold_time_exit_reason"": ""position_not_on_exchange""}"
1304,bt-9b9e539f9d5249099a06e074,2056343500463407104,ZORAUSDT,SELL,MARKET,3551.000000000000,,75,NEW,true,"{""code"": 0, ""data"": {""orderId"": ""2056343500463407104"", ""clientId"": ""bt-9b9e539f9d5249099a06e074""}, ""msg"": ""Success""}",2026-05-18 11:57:49.669854 +00:00,2026-05-18 11:57:49.669854 +00:00,top_signal_entries,"{""hold_time_exit"": true, ""hold_window_minutes"": 45, ""source_open_client_order_id"": ""bt-a34de9baec71495a9535a00f""}"
1303,bt-dd9c40f0ebe74eeeaa7498b7,2056337869421518848,LAUSDT,SELL,MARKET,222.400000000000,,50,NEW,false,"{""code"": 0, ""data"": {""orderId"": ""2056337869421518848"", ""clientId"": ""bt-dd9c40f0ebe74eeeaa7498b7""}, ""msg"": ""Success"", ""positionTpSl"": {""code"": 0, ""data"": {""orderId"": ""5746310281768905228"", ""clientId"": null}, ""msg"": ""Success""}, ""tpsl_mode"": ""position_full""}",2026-05-18 11:34:00.055359 +00:00,2026-05-18 12:04:23.142584 +00:00,top_signal_entries,"{""strategy"": ""top_signal_entries"", ""signal_reason"": ""short_breakdown_confirm"", ""change_pct_24h"": ""-8.766233766233766233766233766"", ""tp_source"": ""walk_forward_recommendation"", ""tp_move_pct"": ""1.6177"", ""sl_move_pct"": ""1.4020"", ""hold_window_optimization_enabled"": true, ""hold_profit_threshold_pct"": ""15"", ""hold_window_minutes"": 30, ""walk_forward"": {""gate_source"": ""grid_meets_target"", ""prediction_reason"": ""clean_legs_down_majority"", ""target_tp_win_rate_pct"": ""80.00"", ""variation"": {""rank"": 21, ""label"": ""TP\u00d70.75 med, SL\u00d70.65 med"", ""resolved_tp_win_rate_pct"": ""87.50"", ""meets_target"": true, ""meets_min_tpsl_pct_profile"": false, ""trades_entered_last_48h_count"": 8, ""resolved_count"": 8, ""tp_median_multiplier"": ""0.75"", ""sl_median_multiplier"": ""0.65"", ""target_tp_win_rate_pct"": ""80.00""}}, ""hold_time_exit_done"": true, ""hold_time_exit_reason"": ""time_exit_placed""}"
1302,bt-8c28d5df80cb43ad8978d54e,2056337702467215360,USTCUSDT,SELL,MARKET,4107.000000000000,,50,NEW,true,"{""code"": 0, ""data"": {""orderId"": ""2056337702467215360"", ""clientId"": ""bt-8c28d5df80cb43ad8978d54e""}, ""msg"": ""Success""}",2026-05-18 11:34:47.396134 +00:00,2026-05-18 11:34:47.396134 +00:00,top_signal_entries,"{""hold_time_exit"": true, ""hold_window_minutes"": 30, ""source_open_client_order_id"": ""bt-808a6b0037e444e5b12cce70""}"
1301,bt-797f5d9c8b14441faba6b066,2056336816768643072,1000BONKUSDT,SELL,MARKET,6401.000000000000,,75,NEW,true,"{""code"": 0, ""data"": {""orderId"": ""2056336816768643072"", ""clientId"": ""bt-797f5d9c8b14441faba6b066""}, ""msg"": ""Success""}",2026-05-18 11:31:16.218463 +00:00,2026-05-18 11:31:16.218463 +00:00,top_signal_entries,"{""hold_time_exit"": true, ""hold_window_minutes"": 30, ""source_open_client_order_id"": ""bt-a86cab630a2c48f882c0a806""}"
1300,bt-a34de9baec71495a9535a00f,2056332847602311168,ZORAUSDT,SELL,MARKET,3551.136300000000,,75,NEW,false,"{""code"": 0, ""data"": {""orderId"": ""2056332847602311168"", ""clientId"": ""bt-a34de9baec71495a9535a00f""}, ""msg"": ""Success"", ""positionTpSl"": {""code"": 0, ""data"": {""orderId"": ""4715097638609043850"", ""clientId"": null}, ""msg"": ""Success""}, ""tpsl_mode"": ""position_full""}",2026-05-18 11:12:25.712097 +00:00,2026-05-18 11:57:50.761729 +00:00,top_signal_entries,"{""strategy"": ""top_signal_entries"", ""signal_reason"": ""short_breakdown_confirm"", ""change_pct_24h"": ""-6.878306878306878306878306878"", ""tp_source"": ""walk_forward_recommendation"", ""tp_move_pct"": ""1.1322"", ""sl_move_pct"": ""1.1322"", ""hold_window_optimization_enabled"": true, ""hold_profit_threshold_pct"": ""15"", ""hold_window_minutes"": 45, ""walk_forward"": {""gate_source"": ""grid_meets_target"", ""prediction_reason"": ""clean_legs_down_majority"", ""target_tp_win_rate_pct"": ""80.00"", ""variation"": {""rank"": 18, ""label"": ""TP\u00d70.5 med, SL\u00d70.5 med"", ""resolved_tp_win_rate_pct"": ""81.82"", ""meets_target"": true, ""meets_min_tpsl_pct_profile"": false, ""trades_entered_last_48h_count"": 11, ""resolved_count"": 11, ""tp_median_multiplier"": ""0.5"", ""sl_median_multiplier"": ""0.5"", ""target_tp_win_rate_pct"": ""80.00""}}, ""hold_time_exit_done"": true, ""hold_time_exit_reason"": ""time_exit_placed""}"
1299,bt-808a6b0037e444e5b12cce70,2056330321687560192,USTCUSDT,SELL,MARKET,4107.788300000000,,50,NEW,false,"{""code"": 0, ""data"": {""orderId"": ""2056330321687560192"", ""clientId"": ""bt-808a6b0037e444e5b12cce70""}, ""msg"": ""Success"", ""positionTpSl"": {""code"": 0, ""data"": {""orderId"": ""314925836694298886"", ""clientId"": null}, ""msg"": ""Success""}, ""tpsl_mode"": ""position_full""}",2026-05-18 11:04:38.254003 +00:00,2026-05-18 11:34:48.438859 +00:00,top_signal_entries,"{""strategy"": ""top_signal_entries"", ""signal_reason"": ""short_breakdown_confirm"", ""change_pct_24h"": ""-6.152659984579799537393986122"", ""tp_source"": ""walk_forward_recommendation"", ""tp_move_pct"": ""1.5976"", ""sl_move_pct"": ""1.5976"", ""hold_window_optimization_enabled"": true, ""hold_profit_threshold_pct"": ""15"", ""hold_window_minutes"": 30, ""walk_forward"": {""gate_source"": ""grid_meets_target"", ""prediction_reason"": ""clean_legs_down_majority"", ""target_tp_win_rate_pct"": ""80.00"", ""variation"": {""rank"": 24, ""label"": ""TP\u00d70.65 med, SL\u00d70.65 med"", ""resolved_tp_win_rate_pct"": ""85.71"", ""meets_target"": true, ""meets_min_tpsl_pct_profile"": false, ""trades_entered_last_48h_count"": 7, ""resolved_count"": 7, ""tp_median_multiplier"": ""0.65"", ""sl_median_multiplier"": ""0.65"", ""target_tp_win_rate_pct"": ""80.00""}}, ""hold_time_exit_done"": true, ""hold_time_exit_reason"": ""time_exit_placed""}"
1298,bt-a86cab630a2c48f882c0a806,2056330106163302400,1000BONKUSDT,SELL,MARKET,6401.502200000000,,75,NEW,false,"{""code"": 0, ""data"": {""orderId"": ""2056330106163302400"", ""clientId"": ""bt-a86cab630a2c48f882c0a806""}, ""msg"": ""Success"", ""positionTpSl"": {""code"": 0, ""data"": {""orderId"": ""2932494675049535759"", ""clientId"": null}, ""msg"": ""Success""}, ""tpsl_mode"": ""position_full""}",2026-05-18 11:00:53.274504 +00:00,2026-05-18 11:31:17.245436 +00:00,top_signal_entries,"{""strategy"": ""top_signal_entries"", ""signal_reason"": ""short_breakdown_confirm"", ""change_pct_24h"": ""-6.719745222929936305732484076"", ""tp_source"": ""walk_forward_recommendation"", ""tp_move_pct"": ""1.6372"", ""sl_move_pct"": ""1.2279"", ""hold_window_optimization_enabled"": true, ""hold_profit_threshold_pct"": ""15"", ""hold_window_minutes"": 30, ""walk_forward"": {""gate_source"": ""grid_meets_target"", ""prediction_reason"": ""clean_legs_down_majority"", ""target_tp_win_rate_pct"": ""80.00"", ""variation"": {""rank"": 24, ""label"": ""TP\u00d71.0 med, SL\u00d70.75 med"", ""resolved_tp_win_rate_pct"": ""80.00"", ""meets_target"": true, ""meets_min_tpsl_pct_profile"": false, ""trades_entered_last_48h_count"": 5, ""resolved_count"": 5, ""tp_median_multiplier"": ""1.0"", ""sl_median_multiplier"": ""0.75"", ""target_tp_win_rate_pct"": ""80.00""}}, ""hold_time_exit_done"": true, ""hold_time_exit_reason"": ""time_exit_placed""}"
